Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Latitude,Longitude,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,StatusID,AvgRevenue,EngagementScore,ServiceCount,HighValueCustomer,Churn,Recommendation
1,78,0,1,1,0,0,32.825086,-117.199424,1,1,58,0,1,49.38,1,1,2,19,1,1,1,0,1,1,0,1,1,1,0,108.85,1914,106.5635593220339,6313.299999999999,5,0,1,Offer discount or cheaper plan options
0,76,0,1,0,0,0,32.825086,-117.199424,0,0,16,0,1,17.51,1,1,2,7,0,0,0,0,1,0,0,1,0,1,0,84.75,4552,79.42058823529412,1356.0,2,1,1,Offer discount or cheaper plan options
0,73,0,1,0,0,0,32.825086,-117.199424,0,0,1,5,1,22.5,0,1,2,27,0,0,0,0,0,0,0,0,0,1,0,69.95,5103,34.975,69.95,0,0,1,Provide onboarding support and early engagement offers
0,68,0,1,1,0,0,32.85723,-117.209774,1,1,5,5,1,47.28,1,1,2,11,0,1,0,0,0,0,0,0,0,1,0,81.0,1615,61.94166666666666,405.0,1,0,1,Provide onboarding support and early engagement offers
1,79,0,1,0,0,0,33.889605,-115.257009,0,0,21,0,1,42.27,0,1,2,7,0,0,1,0,1,1,0,1,0,1,0,96.8,5443,92.28636363636363,2032.8,3,0,1,Offer discount or cheaper plan options
0,67,0,1,0,0,0,33.141265,-116.967221,0,0,43,0,1,31.83,0,1,2,10,1,1,0,1,1,1,0,1,0,1,1,108.15,4609,104.56136363636364,4650.45,5,0,1,Offer discount or cheaper plan options
0,69,0,1,1,0,0,33.362575,-117.299644,1,1,32,0,1,33.74,1,1,2,6,0,0,0,0,1,1,0,1,0,1,0,93.2,170,88.81818181818181,2982.4,3,1,1,Offer discount or cheaper plan options
0,72,0,1,0,0,0,34.358321,-117.618263,0,0,1,5,1,18.2,0,1,2,13,0,0,0,0,0,0,0,1,0,1,0,70.55,5355,35.275,70.55,1,0,1,Provide onboarding support and early engagement offers
1,75,0,1,1,0,0,33.907361,-117.109972,1,1,29,0,1,25.78,1,1,2,28,0,0,1,0,1,1,1,0,0,1,0,98.5,357,100.13833333333334,2856.5,3,1,1,Offer discount or cheaper plan options
1,67,0,1,1,0,0,33.581045,-117.14719,1,1,13,0,1,31.7,1,1,0,6,0,0,0,0,1,1,1,1,0,1,0,95.25,3919,88.11785714285715,1238.25,4,0,1,Offer discount or cheaper plan options
1,72,0,1,1,0,0,33.82769,-117.102244,1,1,7,0,1,8.92,1,1,2,17,0,0,0,0,0,0,0,1,0,1,1,74.4,5877,65.9875,520.8000000000001,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,68,0,1,0,0,0,33.703976,-117.824172,0,0,2,0,1,21.57,1,1,2,28,0,0,1,0,0,1,1,1,0,1,0,88.55,5564,59.75,177.1,3,0,1,Provide onboarding support and early engagement offers
0,68,0,1,0,0,0,33.600987,-117.862734,0,0,1,0,1,43.61,0,1,2,2,0,0,0,0,1,1,1,1,0,1,0,91.3,5498,45.65,91.3,4,0,1,Provide onboarding support and early engagement offers
1,75,0,1,1,0,0,33.744439,-117.98588,1,1,7,0,1,16.05,0,1,2,22,0,0,0,0,0,0,0,1,0,1,1,70.1,3253,58.44375,490.69999999999993,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,74,0,1,1,0,0,33.601309,-117.902304,1,1,57,0,1,49.91,1,1,2,21,0,1,1,0,0,1,0,1,0,1,0,95.25,5058,93.5698275862069,5429.25,3,1,1,Offer discount or cheaper plan options
0,78,0,1,1,0,0,33.62251,-117.927024,1,4,1,0,1,17.35,1,1,2,23,0,0,1,0,1,1,0,1,0,1,0,100.8,700,50.4,100.8,3,0,1,Provide onboarding support and early engagement offers
1,66,0,1,1,0,0,33.765893,-117.881533,1,2,17,0,1,1.05,0,1,2,8,0,1,0,0,0,0,0,1,0,1,0,76.45,2345,68.52222222222223,1299.65,2,0,1,Encourage long-term contract with benefits
0,73,0,1,0,0,0,34.404544,-119.302118,0,0,3,0,1,18.38,0,1,2,20,0,0,1,0,1,0,0,1,0,1,0,86.85,6688,55.2375,260.54999999999995,2,0,1,Provide onboarding support and early engagement offers
1,79,0,1,1,0,0,34.419203,-119.710008,1,1,66,1,1,28.86,1,1,2,25,0,0,1,0,1,1,0,1,0,1,1,99.5,6676,101.82313432835821,6567.0,3,0,1,Offer discount or cheaper plan options
1,69,0,1,1,0,0,34.437945,-119.77191,1,1,69,1,1,48.88,1,1,2,4,0,1,1,1,1,1,0,1,2,1,0,108.4,2904,104.54571428571428,7479.6,4,0,1,Offer discount or cheaper plan options
0,65,0,1,1,0,0,33.507255,-117.029473,1,2,15,0,1,44.13,1,1,2,3,0,0,1,1,0,0,0,0,0,1,0,83.05,5084,78.64375,1245.75,0,0,1,Offer discount or cheaper plan options
0,68,0,1,0,0,0,35.939068,-119.043666,0,0,56,0,1,34.58,1,1,2,4,0,1,1,0,1,1,0,1,1,1,0,104.75,3022,96.67807017543859,5866.0,4,1,1,Offer discount or cheaper plan options
0,79,0,1,0,0,0,33.507255,-117.029473,0,0,21,0,1,21.15,1,1,2,9,0,0,0,0,1,1,0,1,0,1,0,94.25,524,89.7159090909091,1979.25,3,0,1,Offer discount or cheaper plan options
0,80,0,1,0,0,0,35.842889,-121.004862,0,0,1,0,1,47.97,0,1,2,8,0,0,0,0,0,0,0,1,0,1,0,70.15,4241,35.075,70.15,1,0,1,Provide onboarding support and early engagement offers
1,77,0,1,1,0,0,35.050345,-120.489599,1,3,32,0,1,7.92,1,1,2,3,0,1,1,0,1,1,0,1,0,0,0,106.35,1976,106.68939393939394,3403.2,4,0,1,Offer discount or cheaper plan options
0,65,0,1,1,0,0,37.890145,-119.184087,1,1,40,0,1,49.5,1,1,2,20,0,0,0,0,1,1,1,1,0,1,1,94.55,6808,88.79146341463414,3782.0,4,1,1,Offer discount or cheaper plan options
1,66,0,1,0,0,0,34.598221,-117.79593,0,0,2,0,0,0.0,0,1,1,6,0,0,0,0,0,0,0,1,0,1,1,24.45,6640,15.833333333333334,48.9,1,1,1,Provide onboarding support and early engagement offers
1,75,0,1,0,0,0,36.814539,-119.711868,0,0,7,0,1,39.51,1,1,2,13,0,0,0,0,1,0,0,0,0,1,0,84.8,2546,68.36875,593.6,1,0,1,Offer discount or cheaper plan options
0,74,0,1,0,0,0,36.497895,-119.285484,0,0,31,0,1,39.36,1,1,2,4,0,1,0,0,1,1,0,1,0,1,0,99.95,3091,99.5828125,3098.4500000000003,4,1,1,Offer discount or cheaper plan options
0,80,0,1,0,0,0,36.789213,-119.140338,0,0,14,0,1,29.96,1,1,2,7,0,1,1,0,1,1,0,1,0,1,0,104.85,1698,102.09333333333333,1467.8999999999999,4,0,1,Offer discount or cheaper plan options
1,74,0,1,0,0,0,36.625792,-119.672483,0,0,15,0,1,23.53,1,1,2,9,0,0,0,0,0,0,0,1,0,1,1,74.2,6244,70.86875,1113.0,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,70,0,1,1,0,0,36.959731,-120.653519,0,0,59,0,1,10.78,1,1,2,15,0,0,0,0,1,1,0,1,0,1,0,93.85,899,92.9125,5537.15,3,1,1,Offer discount or cheaper plan options
1,76,0,1,1,0,0,36.635661,-120.288644,1,3,46,0,1,49.11,1,1,2,17,1,1,1,0,1,0,0,1,0,1,0,100.7,834,96.62127659574467,4632.2,4,1,1,Offer discount or cheaper plan options
0,72,0,1,0,0,0,35.930782,-121.189757,0,0,25,0,1,36.36,1,1,2,6,0,1,0,0,0,1,0,1,0,1,0,89.7,1801,84.13653846153846,2242.5,3,0,1,Offer discount or cheaper plan options
0,66,0,1,0,0,0,35.989792,-121.055933,0,0,16,0,1,32.11,1,1,2,14,0,0,0,0,1,1,0,1,0,1,0,96.4,5892,93.01176470588236,1542.4,3,0,1,Offer discount or cheaper plan options
1,75,0,1,0,0,0,36.689582,-121.758398,0,0,1,0,1,41.2,0,1,2,15,0,0,0,0,0,0,0,0,0,1,0,69.5,3375,34.75,69.5,0,0,1,Provide onboarding support and early engagement offers
1,65,0,1,1,0,0,36.125529,-120.864443,1,1,36,0,1,24.54,1,1,2,5,0,0,0,0,0,1,1,1,0,1,1,85.25,240,84.66891891891892,3069.0,3,0,1,Offer discount or cheaper plan options
1,79,0,1,0,0,0,37.680844,-122.48131,0,0,45,0,1,10.67,0,1,1,17,1,0,1,0,0,1,0,1,1,0,1,62.7,362,60.68478260869565,2821.5,3,0,1,Monitor customer
1,73,0,1,0,0,0,37.794487,-122.42227,0,0,25,3,1,46.34,1,1,2,22,0,1,1,0,1,1,0,1,0,0,1,105.95,4574,102.125,2648.75,4,0,1,Offer discount or cheaper plan options
1,79,0,1,0,0,0,37.800254,-122.436975,0,0,39,3,1,41.93,1,1,2,23,0,0,0,0,1,1,0,0,0,1,0,95.65,3962,93.97625000000001,3730.3500000000004,2,0,1,Offer discount or cheaper plan options
0,70,0,1,1,0,0,37.820894,-122.369725,1,1,31,3,1,47.95,0,1,2,21,0,0,1,1,1,1,0,1,0,1,0,98.9,5857,90.978125,3065.9,3,0,1,Offer discount or cheaper plan options
1,71,0,1,0,0,0,37.556634,-122.317723,0,0,3,0,1,30.25,1,1,2,28,0,0,0,0,0,0,0,1,0,1,0,76.05,6004,57.95,228.14999999999998,1,0,1,Provide onboarding support and early engagement offers
1,69,0,1,0,0,0,38.013825,-122.039144,0,0,1,0,1,33.84,0,1,2,5,0,0,0,0,0,0,0,1,0,1,0,69.75,6332,34.875,69.75,1,1,1,Provide onboarding support and early engagement offers
0,70,0,1,0,0,0,37.656695,-122.048361,0,0,33,3,1,17.24,1,1,2,25,0,1,1,1,1,1,1,0,0,1,0,110.45,3155,107.51323529411764,3644.85,4,0,1,Offer discount or cheaper plan options
1,71,0,1,1,0,0,38.232389,-122.324944,1,1,7,0,1,42.92,1,1,2,2,0,0,1,0,1,1,1,1,0,1,0,99.25,6745,83.18125,694.75,4,0,1,Offer discount or cheaper plan options
1,67,0,1,0,0,0,37.963995,-122.288296,0,0,19,0,1,16.78,1,1,2,15,0,0,1,0,0,0,0,1,0,1,0,79.85,3917,73.5875,1517.1499999999999,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,67,0,1,1,0,0,37.972662,-122.491452,1,2,8,0,1,26.99,0,1,2,2,0,0,0,0,1,0,0,1,0,1,1,80.45,1713,64.82777777777778,643.6,2,0,1,Offer discount or cheaper plan options
0,69,0,1,0,0,0,38.135897,-122.563683,0,0,13,4,1,7.22,1,1,2,28,1,0,0,0,1,1,0,1,0,1,0,100.8,1117,93.43571428571428,1310.3999999999999,4,0,1,Offer discount or cheaper plan options
1,75,0,1,0,0,0,37.921137,-122.657562,0,0,10,4,1,7.51,0,1,2,18,0,0,0,0,0,1,0,1,0,1,0,79.25,6071,72.14090909090909,792.5,2,0,1,Encourage long-term contract with benefits
1,67,0,1,0,0,0,37.233034,-121.947427,0,0,5,0,1,45.72,0,1,2,6,0,0,0,0,1,1,0,1,0,1,0,89.5,3777,79.61666666666666,447.5,3,0,1,Provide onboarding support and early engagement offers
1,66,0,1,1,0,0,36.863303,-121.781632,0,0,1,0,1,38.78,1,1,2,23,0,0,0,0,1,0,0,1,0,1,0,86.05,1473,43.025,86.05,2,0,1,Provide onboarding support and early engagement offers
0,67,0,1,0,0,0,37.34667,-121.910019,0,0,10,4,0,0.0,0,1,1,4,0,0,0,0,0,1,0,1,0,1,0,34.7,1648,29.981818181818184,347.0,2,0,1,Encourage long-term contract with benefits
1,71,0,1,1,0,0,37.327069,-121.916819,1,1,53,0,1,21.67,1,1,0,6,1,0,0,1,0,0,0,0,1,1,0,60.05,1439,59.80833333333334,3182.6499999999996,1,1,1,"Recommend service bundles (OTT, backup, etc.)"
1,74,0,1,1,0,0,37.375156,-121.795867,1,1,16,4,1,26.12,0,1,2,8,0,1,0,0,0,0,0,1,0,1,1,74.3,5856,69.30882352941177,1188.8,2,0,1,Encourage long-term contract with benefits
0,70,0,1,0,0,0,38.002125,-121.324979,0,0,9,0,1,17.56,1,1,2,27,0,0,0,0,0,0,0,1,0,1,0,74.55,6743,62.29,670.9499999999999,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
1,76,0,1,1,0,0,38.071327,-120.632221,1,1,32,3,1,43.51,1,1,2,22,0,0,1,1,1,1,0,1,0,1,0,104.9,5507,101.56212121212121,3356.8,3,0,1,Offer discount or cheaper plan options
1,67,0,1,1,0,0,38.244806,-120.417301,1,1,1,0,1,17.36,1,1,2,29,0,0,0,0,0,0,0,0,0,1,0,74.4,6538,37.2,74.4,0,1,1,Provide onboarding support and early engagement offers
1,80,0,1,0,0,0,37.4695,-120.672724,0,0,8,0,1,14.89,0,1,2,20,0,0,0,0,0,0,0,1,0,1,0,69.7,3759,62.31666666666667,557.6,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,67,0,1,1,0,0,37.394411,-120.127262,1,1,12,4,1,30.63,1,1,2,27,0,1,1,0,1,0,0,1,0,1,0,98.1,276,81.55384615384615,1177.1999999999998,3,0,1,Offer discount or cheaper plan options
0,68,0,1,1,0,0,37.605926,-120.69955,1,1,4,0,1,18.91,1,1,2,20,1,0,0,0,1,1,0,1,0,1,0,99.6,6795,69.53,398.4,4,0,1,Provide onboarding support and early engagement offers
1,69,0,1,1,0,0,37.990574,-120.261821,1,1,70,0,1,17.45,1,1,2,20,0,1,1,0,1,1,0,1,0,1,0,102.95,5918,100.02112676056338,7206.5,4,1,1,Offer discount or cheaper plan options
0,80,0,1,0,0,0,33.141265,-116.967221,0,0,1,0,1,28.64,0,1,2,5,0,0,0,0,0,0,0,1,0,1,0,71.0,3295,35.5,71.0,1,1,1,Provide onboarding support and early engagement offers
0,73,0,1,1,0,0,33.141265,-116.967221,1,1,47,0,1,26.95,0,1,2,26,0,0,0,0,0,0,0,1,0,0,0,70.55,1959,68.94270833333333,3315.85,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,73,0,1,1,0,0,39.710591,-123.682799,1,1,1,0,1,37.3,0,1,2,8,0,0,0,0,0,0,0,1,0,1,0,69.25,5152,34.625,69.25,1,0,1,Provide onboarding support and early engagement offers
1,65,0,1,0,0,0,39.094102,-123.500853,0,0,12,4,1,28.63,0,1,0,7,0,1,1,1,0,0,0,0,0,1,1,83.8,4360,79.21153846153847,1005.5999999999999,1,1,1,Offer discount or cheaper plan options
1,73,0,1,0,0,0,38.911299,-123.609588,0,0,53,0,0,0.0,0,1,1,25,0,1,1,0,1,1,0,1,0,1,0,54.45,5012,52.86203703703704,2885.8500000000004,4,1,1,Encourage long-term contract with benefits
1,78,0,1,1,0,0,39.724433,-123.767578,0,0,41,0,1,22.56,1,1,2,15,0,0,1,0,1,1,0,1,0,1,0,99.8,2513,101.41190476190476,4091.7999999999997,3,0,1,Offer discount or cheaper plan options
1,68,0,1,0,0,0,41.867908,-123.794144,0,0,5,0,1,2.27,0,1,2,17,0,0,0,0,0,0,0,1,0,1,1,70.25,5455,55.31666666666666,351.25,1,0,1,Provide onboarding support and early engagement offers
1,65,0,1,1,0,0,39.955587,-123.681175,1,1,69,0,1,16.34,1,1,2,4,0,1,0,0,1,0,0,0,0,1,0,89.95,5172,87.75928571428571,6206.55,2,1,1,Offer discount or cheaper plan options
1,67,0,1,0,0,0,38.626128,-121.328011,0,0,14,4,1,16.32,1,1,2,11,0,0,0,0,0,0,0,1,0,1,0,74.95,4791,69.11666666666666,1049.3,1,0,1,"Recommend service bundles (OTT, backup, etc.)"
0,70,0,1,0,0,0,38.69508,-121.271616,0,0,32,3,1,33.22,0,1,2,9,0,1,0,0,0,0,0,1,0,1,0,74.4,485,68.99848484848485,2380.8,2,0,1,Encourage long-term contract with benefits
0,69,0,1,1,0,0,38.313447,-121.123886,1,1,50,0,1,4.6,0,1,0,24,0,0,0,0,0,0,0,1,0,1,0,71.05,1528,67.54607843137255,3552.5,1,1,1,"Recommend service bundles (OTT, backup, etc.)"
0,73,0,1,0,0,0,38.883224,-121.15918,0,0,2,0,0,0.0,0,1,1,13,0,0,1,0,0,0,0,1,0,1,0,30.4,5924,26.21666666666667,60.8,1,0,1,Provide onboarding support and early engagement offers
1,74,0,1,0,0,0,38.759751,-121.288545,0,0,23,0,1,17.62,1,1,2,29,0,1,1,0,1,1,0,1,0,1,0,106.4,1569,103.47916666666667,2447.2000000000003,4,1,1,Offer discount or cheaper plan options
0,78,0,1,0,0,0,38.983388,-120.988814,0,0,2,5,1,5.49,1,1,2,25,0,0,0,0,1,0,0,1,0,1,0,85.55,1065,62.48333333333333,171.1,2,1,1,Provide onboarding support and early engagement offers
1,77,0,1,1,0,0,38.584505,-121.491956,1,1,30,3,1,6.23,0,1,2,4,0,1,1,0,0,0,0,1,0,1,1,79.65,6855,76.29516129032258,2389.5,2,0,1,Encourage long-term contract with benefits
0,70,0,1,0,0,0,38.567594,-121.437507,0,0,1,0,1,22.92,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.45,4758,9.725,19.45,0,0,1,Provide onboarding support and early engagement offers
0,78,0,1,1,0,0,38.685069,-121.543709,0,0,32,3,1,48.95,1,1,2,9,0,0,0,0,1,0,0,1,0,1,1,85.95,1819,79.65454545454546,2750.4,2,0,1,Offer discount or cheaper plan options
0,75,0,1,0,0,0,38.646096,-121.442433,0,0,16,0,1,36.83,0,1,1,16,0,0,0,1,1,0,0,1,0,0,0,59.4,3810,60.22941176470588,950.4,2,1,1,Encourage long-term contract with benefits
0,75,0,1,0,0,0,39.449794,-121.936372,0,0,38,3,1,47.39,1,1,2,2,0,0,0,1,1,1,0,1,0,1,0,99.55,2781,95.75,3782.9,3,0,1,Offer discount or cheaper plan options
1,76,0,1,0,0,0,39.562239,-121.14836,0,0,2,5,1,12.96,0,1,2,20,0,1,1,1,0,1,0,1,0,1,1,95.1,5167,60.083333333333336,190.2,3,0,1,Provide onboarding support and early engagement offers
1,70,0,1,1,0,0,39.971228,-121.041166,1,1,17,0,1,9.5,0,1,2,16,0,0,0,0,0,1,0,1,0,0,0,81.5,1691,73.84444444444445,1385.5,2,0,1,Offer discount or cheaper plan options
1,67,0,1,1,0,0,39.172777,-121.805845,1,1,3,5,0,0.0,0,1,1,20,0,0,0,0,1,0,0,1,0,1,1,36.45,2040,23.425,109.35000000000001,2,0,1,Provide onboarding support and early engagement offers
0,69,0,1,0,0,0,40.022184,-121.062384,0,0,1,5,0,0.0,0,1,1,21,0,0,0,0,0,0,0,1,0,0,1,25.05,4893,12.525,25.05,1,0,1,Provide onboarding support and early engagement offers
0,70,0,1,1,0,0,41.171578,-120.913161,1,1,43,2,0,0.0,0,1,1,21,0,1,1,0,1,1,0,1,0,0,1,55.55,4857,53.23181818181818,2388.65,4,0,1,Encourage long-term contract with benefits
1,74,0,1,1,0,0,39.884395,-122.587513,1,2,10,0,1,46.5,1,1,0,4,0,0,0,0,0,1,0,1,0,1,0,86.65,4942,77.87727272727273,866.5,2,0,1,Offer discount or cheaper plan options
0,77,0,1,0,0,0,40.186772,-122.388361,0,0,37,3,1,41.85,1,1,2,2,1,1,0,0,1,1,0,1,0,1,0,106.75,2287,106.75657894736842,3949.75,5,1,1,Offer discount or cheaper plan options
1,66,0,1,1,0,0,40.012675,-120.101857,1,1,12,0,1,48.5,1,1,2,4,0,1,0,0,1,1,0,1,0,1,0,101.35,2916,93.73461538461538,1216.1999999999998,4,0,1,Offer discount or cheaper plan options
1,70,0,1,0,0,0,39.600599,-120.636358,0,0,35,3,1,35.1,1,1,2,29,0,0,0,0,1,1,0,0,0,1,0,95.45,6185,96.5013888888889,3340.75,2,0,1,Offer discount or cheaper plan options
0,68,0,1,0,0,0,39.24124,-120.054765,0,0,1,5,1,45.8,0,1,2,10,0,0,0,0,0,0,0,1,0,1,0,69.6,5791,34.8,69.6,1,0,1,Provide onboarding support and early engagement offers
0,65,0,1,0,0,0,34.027337,-118.28515,0,0,1,5,1,18.37,0,1,2,13,0,0,0,0,1,0,0,1,0,0,0,78.45,2561,39.225,78.45,2,0,1,Provide onboarding support and early engagement offers
0,76,0,1,0,0,0,32.898613,-117.202937,0,0,9,5,1,12.91,1,1,2,21,0,0,0,0,0,1,0,1,0,1,0,84.45,3379,76.25,760.0500000000001,2,0,1,Offer discount or cheaper plan options
1,73,0,1,0,0,0,34.066303,-118.435479,0,0,38,3,1,5.75,0,1,0,30,0,1,1,1,1,0,0,1,1,1,1,70.15,5513,64.03461538461538,2665.7000000000003,3,0,1,Monitor customer
1,70,0,1,0,0,0,34.099869,-118.326843,0,0,51,2,1,19.49,1,1,2,11,0,0,1,0,1,1,0,1,0,1,0,97.8,2204,94.48653846153846,4987.8,3,1,1,Offer discount or cheaper plan options
0,68,0,1,0,0,0,34.110845,-118.259595,0,0,5,0,1,41.83,1,1,2,25,0,0,0,0,1,0,0,1,0,1,1,83.15,2647,74.34166666666667,415.75,2,0,1,Provide onboarding support and early engagement offers
0,77,0,1,0,0,0,33.993991,-118.39704,0,0,2,0,1,23.46,1,1,2,25,0,0,0,0,0,0,0,1,0,1,1,75.45,2432,52.800000000000004,150.9,1,0,1,Provide onboarding support and early engagement offers
0,73,0,1,0,0,0,34.019323,-118.391902,0,0,2,0,1,25.74,0,1,1,6,1,1,0,0,0,0,0,1,0,0,1,54.85,2722,34.733333333333334,109.7,3,0,1,Provide onboarding support and early engagement offers
1,71,0,1,1,0,0,33.876482,-118.284077,1,1,1,0,1,4.89,1,1,2,11,0,0,0,0,1,1,0,1,0,1,0,95.1,1722,47.55,95.1,3,1,1,Provide onboarding support and early engagement offers
1,69,0,1,1,0,0,33.833699,-118.314387,1,1,53,2,1,7.94,1,1,2,6,0,1,0,0,1,1,0,1,0,1,0,101.9,6760,102.76666666666667,5400.700000000001,4,1,1,Offer discount or cheaper plan options
1,80,0,1,1,0,0,34.015217,-118.109962,1,1,51,2,1,22.14,1,1,2,30,1,0,1,0,1,0,0,1,0,1,0,93.8,4453,91.36442307692307,4783.8,3,0,1,Offer discount or cheaper plan options
1,66,0,1,1,0,0,33.847755,-118.112532,0,0,72,0,1,6.03,1,1,2,2,0,1,1,0,1,1,0,1,2,1,0,104.15,233,105.34178082191781,7498.8,4,1,1,Offer discount or cheaper plan options
1,79,0,1,0,0,0,34.128284,-118.047732,0,0,5,0,1,4.59,0,1,2,11,0,0,0,0,1,1,0,1,0,1,0,91.4,6891,74.95833333333333,457.0,3,0,1,Provide onboarding support and early engagement offers
1,80,0,1,0,0,0,34.224377,-118.632656,0,0,1,0,1,28.49,1,1,2,18,0,0,0,0,0,0,0,1,0,1,0,75.35,2538,37.675,75.35,1,0,1,Provide onboarding support and early engagement offers
0,78,0,1,0,0,0,34.364153,-118.615583,0,0,11,0,1,4.1,1,1,2,5,0,0,0,0,0,1,0,1,0,1,1,84.8,5091,75.57083333333334,932.8,2,1,1,Offer discount or cheaper plan options
0,67,0,1,1,0,0,34.506627,-118.699048,1,1,50,2,1,31.56,1,1,2,4,0,1,1,0,1,0,0,0,0,1,0,95.05,5116,95.85686274509804,4752.5,2,1,1,Offer discount or cheaper plan options
1,73,0,1,0,0,0,34.178483,-118.431791,0,0,5,0,1,18.69,0,1,1,28,0,0,1,0,0,0,0,1,0,0,0,50.35,3731,39.541666666666664,251.75,1,0,1,Provide onboarding support and early engagement offers
1,75,0,1,0,0,0,34.207295,-118.400022,0,0,5,0,1,36.36,1,1,2,12,0,1,0,0,0,1,0,1,0,1,0,89.8,2853,83.76666666666667,449.0,3,0,1,Provide onboarding support and early engagement offers
1,67,0,1,0,0,0,34.066964,-117.937007,0,0,9,0,1,10.66,1,1,2,15,0,1,0,0,1,1,0,1,0,1,1,99.45,6994,91.94,895.0500000000001,4,0,1,Offer discount or cheaper plan options
0,75,0,1,0,0,0,32.673483,-116.472863,0,0,2,0,1,9.55,0,1,2,28,0,0,0,0,0,0,0,1,0,1,0,70.2,2217,38.65,140.4,1,0,1,Provide onboarding support and early engagement offers
1,80,0,1,1,0,0,32.605012,-116.97595,1,2,51,2,1,43.58,1,1,0,22,0,1,1,0,0,0,0,1,0,1,0,84.2,1843,79.73173076923078,4294.2,2,1,1,Offer discount or cheaper plan options
1,72,0,1,1,0,0,32.730264,-116.950963,0,0,26,3,1,1.26,1,1,2,18,0,1,1,0,1,1,1,0,0,0,0,105.75,1230,100.37962962962963,2749.5,4,0,1,Offer discount or cheaper plan options
0,70,0,1,1,0,0,33.290907,-117.202895,1,1,18,0,0,0.0,0,1,1,12,0,0,1,0,1,1,1,1,0,1,0,48.35,5029,42.66842105263158,870.3000000000001,4,0,1,Encourage long-term contract with benefits
0,73,0,1,1,0,0,33.079834,-117.134275,1,1,1,5,1,24.24,0,1,0,9,1,0,0,0,0,0,0,1,0,1,0,49.55,3628,24.775,49.55,2,0,1,Provide onboarding support and early engagement offers
0,75,0,1,1,0,0,33.384345,-117.072619,1,1,2,5,1,6.86,0,1,1,20,0,1,0,0,0,0,0,1,0,0,1,50.15,148,38.36666666666667,100.3,2,1,1,Provide onboarding support and early engagement offers
1,70,0,1,1,0,0,33.313828,-116.940501,1,1,29,3,1,35.38,1,1,2,21,0,1,1,0,0,1,1,0,0,1,0,95.9,1955,91.50666666666666,2781.1000000000004,3,0,1,Offer discount or cheaper plan options
0,77,0,1,0,0,0,33.22784,-117.200024,0,0,1,5,0,0.0,0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,25.25,3916,12.625,25.25,1,0,1,Provide onboarding support and early engagement offers
1,80,0,1,1,0,0,32.961064,-117.134917,1,1,46,2,1,5.36,1,1,2,22,0,0,1,0,1,1,0,1,0,1,0,101.0,4356,99.57553191489362,4646.0,3,0,1,Offer discount or cheaper plan options
0,78,0,1,0,0,0,33.537646,-116.291089,0,0,1,5,1,24.75,0,1,2,22,0,0,0,0,0,0,0,0,0,1,0,71.15,3533,35.575,71.15,0,1,1,Provide onboarding support and early engagement offers
0,69,0,1,0,0,0,33.832799,-116.250973,0,0,20,0,1,11.82,1,1,2,5,1,0,0,0,0,0,0,1,0,1,0,79.15,374,72.42380952380952,1583.0,2,0,1,Encourage long-term contract with benefits
1,71,0,1,1,0,0,33.906496,-116.569499,1,1,46,2,1,48.62,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,80.4,5143,76.7063829787234,3698.4,1,0,1,Offer discount or cheaper plan options
1,70,0,1,0,0,0,34.248061,-117.29028,0,0,2,0,1,25.19,1,1,2,14,0,0,0,0,1,1,0,1,0,1,0,93.85,3498,65.58333333333333,187.7,3,0,1,Provide onboarding support and early engagement offers
0,66,0,1,0,0,0,34.508417,-116.856103,0,0,1,5,1,26.22,0,1,0,22,1,0,1,0,0,0,0,1,0,1,0,55.8,4853,27.9,55.8,2,1,1,Provide onboarding support and early engagement offers
1,77,0,1,0,0,0,34.003243,-117.138286,0,0,41,2,1,42.06,1,1,2,21,0,0,1,0,1,1,0,1,0,1,0,98.4,4792,99.70833333333333,4034.4,3,0,1,Offer discount or cheaper plan options
1,71,0,1,1,0,0,34.186211,-117.07683,1,1,66,0,1,30.03,1,1,1,15,1,1,1,1,1,0,0,0,2,0,1,79.4,2453,76.93432835820896,5240.400000000001,3,1,1,Monitor customer
1,68,0,1,0,0,0,34.567058,-117.362329,0,0,35,3,1,39.69,1,1,2,25,0,0,1,0,1,1,0,1,0,1,0,101.4,5448,97.11944444444445,3549.0,3,0,1,Offer discount or cheaper plan options
